,Text,Completion,Correction,GLEU_lang8,GLEU_clova
732,사람들은 다른 많은 목적지에 다 갈 수 있어서 꼭 같은 곳에 갈 필요가 없으며 갈 방법도 다르다 .,사람들은 갈 수 있는 목적지가 많기 때문에 꼭 같은 곳에 갈 필요는 없으며 가는 방법도 다르다 .,"사람들은 다양한 목적지를 선택할 수 있으므로 , 반드시 같은 곳을 갈 필요는 없고 가는 방법도 여러가지이다 .",0.3181818181818182,0.09090909090909091
733,덧붙여서 나는 쪽바리이지만 구미나 중국제로 견딜 수 있을 수 있고 있으니 반일계도 가능해요 .,덧붙여서 나는 일본인이지만 구미나 중국제로 견딜 수 있고 반일계도 가능해요 .,"덧붙여서 저는 일본인이지만 구미나 중국제로도 충분히 견딜 수 있으니까 , 반일계도 괜찮아요 .",0.42,0.14
734,어떻게 그들는 영어를 잘해져 아직 잘 모르지만 저는 꼭 열심하 가를칠 거에요 .,어떻게하면 그들이 영어를 잘 할 수 있을지 아직은 잘 모르지만 저는 꼭 열심히 가르칠 거에요 .,그들은 어떻게 영어를 잘하게 됐는지 모르겠지만 저는 열심히 공부할 거예요 .,0.2413793103448276,0.08695652173913043
735,그러나 이런 자신이 생겼으니 오히려 쉬운 실수를 하고 만다는 사실을 자기에게 자꾸 상기해주어야 한다고 봅니다 .,그러나 자신이 생겼을 때 오히려 더 많은 실수를 한다는 사실을 제 자신에게 자꾸 상기시켜주어야 한다고 생각합니다 .,하지만 이렇게 자신감이 생기면 오히려 쉬운 실수를 한다는 사실을 스스로에게 자꾸 상기시켜줘야 한다고 생각합니다 .,0.12903225806451613,0.1724137931034483
736,비디오들은 만족스로은 안이에요ㅡ 하지말 수리는 왼겅한 이에요 .,비디오들은 만족스러운 것은 아니에요 . 하지만 소리는 잘 녹음됐어요 .,비디오들은 별로 좋지 않아요 ᅳ 하지만 수리하는 것은 괜찮아요 .,0.058823529411764705,0.058823529411764705
737,"홋도그를 파는 퇴역 군인를 , 닭고기를 파는 태국 여자 둘을 , 맛있게 매운 인도 음식을 만드는 남녀를 , 다 기억한다 .","핫도그를 팔던 퇴역 군인들 , 닭고기를 팔던 태국 여자들 , 매운 인도 음식을맛있게만들어 팔던 사람들을 , 모두 다 기억하고 있다 .","핫도그를 파는 퇴역 군인과 닭고기를 파는 태국 여자 둘 , 맛있게 매운 인도 음식을 만드는 남녀 모두가 기억난다 .",0.15384615384615385,0.41025641025641024
738,"이제 , 당신은 때문에 구글 항상 할 수 있는 , 세밀한 세부 사항을 설명하지 않으겠어요 .","당신은 구글을 항상 사용 할 수 있기 때문에 , 저는 이제 세밀한 세부 사항을 설명하지 않겠어요 .","이제 , 당신은 세세한 것까지 알 필요가 없어요 .",0.3064516129032258,0.1206896551724138
739,제가 - 8은 재미있다고 중얼댄 바 사장님 에게서 바로 말씀이 전해졌습니다 .,제가 - 8은 재미있다고 이야기하자 사장님으로 부터 답글이 올라왔습니다 .,"제가 ' 8이 재밌다 ' 고 중얼거리자 , 사장님께서 그 말씀을 들으시고는",0.2619047619047619,0.023809523809523808
740,요즘엔 더운 날씨가 제 집에 왔어서 이걸 싫아해 .,요즘들어 날씨가 너무 더워져서 정말 싫어요,제 집은 요즘 너무 더워서 싫어요 .,0.03333333333333333,0.06666666666666667
741,차라리 저의 웹사이트에서 나오는 글들을 한국 사람이 익숙하게 된 바로 번역했으면 도 좋았을텐데 말이에요 .,차라리 저의 웹사이트에서 나오는 글들을 도 좋았을텐데 말이에요 .,차라리 제가 쓴 글을 한국사람들이 이해하기 쉽게 번역해서 올렸으면 더 좋았을 텐데요 .,0.4444444444444444,0.037037037037037035
742,"아무튼 , 어린이들이 학교 다니기때문에 , 제 생활은 정말 쉬워지는 것 같아요 .",아무튼 아이들이 개학을 했기 때문에 생활이 정말 쉬워진 것 같아요 .,"어쨌든 , 아이들이 학교를 다니기 때문에 저는 더 여유로워졌어요 .",0.17391304347826086,0.043478260869565216
743,일식의 돈까스처럼 한국에 들어오는 외식이니만큼 너무 달았어요 .,일식 돈까스처럼 한국인 입맛에 맞추었는지 너무 달았어요 .,한국에 들어온 일식돈까스는 너무 달아요 .,0.2692307692307692,0.11538461538461539
744,여국 아리시아가 중등 학교에 있을때 영국말를만 공부할게요,영어 : 아리시아가 중등 학교에 있을때 영어만 공부하게 됩니다 .,아리시아는 중학교 때부터 영어만을 공부했어요 .,0.29411764705882354,0.0
745,"예컨대 요름동안 물냉면 , 비빔냉면 , 오이 국수는 인기 있어요 .","예컨대 무더운 여름에는 물냉면 , 비빔냉면 , 오이 국수 등 인기가 있어요","예를 들어 여름에는 물냉면 , 비빔냉면 , 오이국수가 인기있어요 .",0.38095238095238093,0.2894736842105263
746,어제 새벽에 2시에 잤서 3시에 때 돌연한 지진 있었어요 .,어제 새벽 2시에 잤서요 . 3시에 갑작스런 지진이 났어요 .,어제 새벽 두 시에 자서 세 시에 일어났는데 갑자기 지진이 났어요 .,0.11764705882352941,0.047619047619047616
747,"점심을 먹고 있었을때 ' 한국어 세게 공부해야해요 "" 생각했어요 .","점심 먹으면서 "" 한국어 더 열심히 공부해야겠다 "" 라고 생각했어요 .",점심을 먹으면서 ' 한국어를 더 열심히 공부해야겠다 ' 고 생각했어요 .,0.13157894736842105,0.13157894736842105
748,"대학원 가기위해 학비롤 벌어야되는건 맞지만 , 그렇게 많이 작장을 옮기면 대학원한테도 안좋은 이미지를 줄 것 같아서 좀 걱정이 됩니다 .",대학원에 가기 위해 학비를 벌어야 하는건 맞지만 그렇게 직장을 많이 옮기면 대학원 갈때 그곳에 안좋은 이미지를 줄 것 같아서 좀 걱정이 됩니다 .,"대학원에 가기 위해 돈을 벌어야 하는 건 맞지만 , 직장을 너무 자주 옮기면 대학원에게도 좋지 않은 이미지를 줄 것 같아 걱정입니다 .",0.4069767441860465,0.13414634146341464
749,비를 좋아하는 저는 그래서 행복해요 .,비가와서 행복해요 . 비를 무척 좋아하거든요 .,저는 비오는 날을 좋아해요 .,0.18181818181818182,0.1111111111111111
750,그리고 뭣보다 흥미로웠던 것은 초기의 비개성적인 카리아티드가 유화 초상화로 옮아가기와 같이 마치 목숨을 불어 넣게 된 것 처럼 때로는 우수의 빛을 띠고 때로는 의사의 힘을 보이는 등 여러 개성적인 여성상에 변모해 가는 모양이었다 .,그리고 무엇보다 흥미로웠던 것은 초기의 비개성적인 카리아티드가 유화 초상화로 변화하면서 마치 되살아난 것 처럼 때로는 우수의 빛을 띠고 때로는 의사의 힘을 보이는 등 개성적 여성상으로 변모해 갔다 .,그리고 무엇보다도 흥미로웠던 것은 초기의 비개성적인 카리아티드가 유화 초상화로 옮겨가는 과정과 같이 마치 생명을 불어넣게 된 것처럼 때로는 우수의 빛을 띠고 때로는 의사의 힘을 보이는 등 여러 개성적인 여성상으로 변모해 가는 모습이었다 .,0.49230769230769234,0.5307692307692308
751,지금은 가족이 집 안에 만히 물거기랑 새 한 머리를 있고 집 밖에 토끼 넷 머리를 있어요 .,"지금은 집 안에 물고기 여러마리 , 새 한 마리 그리고 집 밖에 토끼 넷 머리가 있어요 .","지금은 우리집에 물고기와 새 , 그리고 토끼가 많이 있어요 .",0.3225806451612903,0.08064516129032258
752,오빠와 같이 선물을 고르면서 기분이 좋지만 이런 느낌을 떠올렸어요 : ' 아 ~ 이렇게 남자친구가 있으면 얼마나 좋구나 ' ~ 남자친구가 있으면 언제든지 어디든지 생각해주고 걱정해준 사람이 있거든 .,오빠와 같이 선물을 고르면서 기분은 좋았지만 이런 생각을 했어요 . ' 아 ~ 남자친구가 있으면 얼마나 좋을까 ~ ' 언제 어디서든지 나를 생각해주고 걱정해 줄 남자친구가 생길테니 .,"오빠와 함께 선물을 고르면서 기분이 좋았지만 , 이런 느낌을 떠올렸어요 : ' 아 ~ 이렇게 남자친구가 있으면 얼마나 좋을까 ' ~ 남자친구가 있으면 언제든지 어디든지 생각해주고 걱정해주는 사람이 있거든 .",0.2727272727272727,0.6403508771929824
753,수능에 나오는 단어들을 실린 책들이라 잘 안 쓰는 단어들이 많이 나오니까 일상생활에 커뮤니케션하는 데 도움이 될지 의심스럽지만 외국인을 위해 만든 ' 한국어 6 ' 같은 재료들은 거의 다 공부해 온 상황이에요 .,수능에 나오는 단어를 실은 책으로 잘 안 쓰는 단어가 많이 나오니까 일상생활에서 커뮤니케션하는 데 도움이 될지 의심스럽지만 외국인을 위해 만든 ' 한국어 6 ' 같은 재료들은 거의 다 공부했어요 .,"수능에 나오는 단어들을 실은 책들이라 잘 쓰지 않는 단어들이 많이 나와서 일상생활에서 의사소통하는데 도움이 될지 의심스럽지만 , 외국인을 위해 만든 ' 한국어 6 ' 같은 교재는 거의 다 공부해온 상황이에요 .",0.5819672131147541,0.4098360655737705
754,"먼저 , 예상보다 일찍 말 하는 핸드폰을 만들는 이유때문이다 .",그것이 예상보다 일찍 핸드폰을 만든 이유이기 때문이다 .,"그 다음으로 , 생각보다 빨리 나온 스마트폰 때문이다 .",0.14705882352941177,0.058823529411764705
755,저는 남자와 춤을 추는 일이 줌 웃겼다고 생각했지만 선생님이 우리를 잘 가르치고 요즘 선생님과 춤을 추기가 어색하지 않아요 .,"저는 남자와 춤을 추는 게 좀 웃기다고 생각했지만 , 선생님이 우리를 잘 가르쳐 주셔서 요즘은 선생님과 춤을 추는 게 어색하지 않아요 .","남자와 춤을 추는 것이 좀 우스웠지만 , 선생님이 우리를 잘 가르쳐 주셔서 요즘은 선생님과 춤을 추어도 어색하지 않아요 .",0.3170731707317073,0.3
756,"와요일밤에 코비 브라이안트 33점 , 바우 가솔 18점과 10리바운드로 인해서 팀버월브스 를 99 - 94로 이긴 레이커스가 프랜차이즈의 사역에 3번째 8 - 0까지 올랐다 .","화요일밤에 코비 브라이안트의 33점 득점과 , 바우 가솔 18점과 10리바운드를 더해서 레이커스는 팀버월브스 를 99 - 94로 이기고 프랜차이즈의 역사상 3번째 8 - 0까지 올랐다 .","화요일 밤에 코비 브라이언트 33점 , 파우 가솔 18점과 10리바운드로 인해 팀버울브스를 99 - 94로 이긴 레이커스는 프랜차이즈 역사상 세번째로 8 - 0으로 승리했다 .",0.45918367346938777,0.2553191489361702
757,혜문 씨가 저와 가끔 다른 생각이 있어서 사우지만 우리 감정이 좋아요 .,혜문 씨가 저와 가끔 생각이 달라서 싸우지만 우리는 좋은 감정을 가지고 있어요 .,"혜문씨는 나와 가끔 의견이 달라서 싸우지만 , 우리 사이는 좋아요 .",0.2608695652173913,0.11904761904761904
758,학교에 그 사실 오두막과 하루 종일 내 코를 심하게 아프게했다 .,"진짜 아팠어요 , 학교에서도 하루 종일 코가 너무 아팠어요 .",그 날 학교에서 내내 콧물이 계속 흘러나왔다 .,0.10526315789473684,0.05263157894736842
759,"나 화 한 국 일 십 - 일 , 이 , 삼 , 사 , 오 , 욕 , 헐 , 팔 , 구 , 십","한국어로 일 에서 10 까지의 숫자를 말해 볼게요 . 일 , 이 , 삼 , 사 , 오 , 육 , 칠 , 팔 , 구 , 십",한국은 10월 1일부터 4일까지 3일간 추석을 보내고 5일에는 하루 쉬고 6일에 다시 일하고 7일이 되면 쉽니다 .,0.5094339622641509,0.0
760, 왜냐하면 행복을 느꼈다  ., 왜냐하면 시인은 행복을 찾았기 때문이다  .,왜냐하면 나는 행복하다고 느꼈기 때문이다  .,0.16666666666666666,0.1111111111111111
761, 그냥 예쁘다고 생각했습니다  ., 대학교에 다닐 때 한국어를 전공했기 때문에 한복문화에 대해 체계적으로 공부할 기회가 있어서 한복에 더 관심을 가지게 되었습니다  .,그냥 예쁘다는 생각이 들었습니다  .,0.015151515151515152,0.14285714285714285
762,일이 너무나 바빠도 그런거 딴 사람에게 느끼게 되지 않은 사람이 되고 싶다 .,일이 너무 바빠도 다른 누군가에게 티내지 않는사람이 되고 싶다 .,일을 너무 많이 해도 다른 사람들에게 그렇게 보이지 않는 사람이 되고 싶다 .,0.17391304347826086,0.21739130434782608
763,눈이 내렸으니까 산에 가면 좀 불편합니다 .,눈이 내려서 산에 가기 좀 불편할 것 같았습니다 .,눈이 내려서 산에 가기가 조금 불편했습니다 .,0.13333333333333333,0.13636363636363635
764, 요즘은 한국 가수가 청년에게서 인기가 있으니까 그럴까  ., 요즘은 한국 가수들이 젊은이들 사이에 인기가 많아져서 그런걸까  .,요즘엔 한국가수들이 젊은 사람들에게 인기가 있어서 그런것 같아요  .,0.16666666666666666,0.06666666666666667
765,"맛있는 음식을 먹으며 아름다운 풍경을 감상하고 , 마음껏 쇼핑할수 있는 것이야말로 완벽한 즐김입니다 .","맛있는 음식을 먹으며 아름다운 풍경을 감상하고 , 마음껏 쇼핑할수 있는 것이야말로 완벽하게 즐길 수 있는 공간 입니다 .","맛있는 음식을 먹고 , 아름다운 풍경을 감상하며 , 마음껏 쇼핑하는것이야 말로 완벽한 즐거움입니다 .",0.5909090909090909,0.22
766,매주 수요일과 토요일에 지도하러 가고 있는 스튜디오가 7월부터 사용할 수 없게 된다는 연락이 왔다 .,매주 수요일과 토요일에 교육을 하는 장소인 스튜디오를 7월부터는 사용할 수 없다는 연락이 왔다 .,매주 수요일과 토요일에 지도하러 가던 스튜디오에서 7월부터 사용할 수 없다는 연락이 왔다 .,0.2777777777777778,0.4074074074074074
